NU_INSCRICAO,NU_NOTA_MT
1d705b7b461dfd626645d5df319ab733c1c1ca73,494.60039019665675
106b58912414f794e754883865bf6e4cf68adfbc,491.27232758907445
308f5a51e95317261a7d66fa83feaf3504542cbe,350.9989905506094
973c923e39db780e329a64c6049dc85d9be17978,427.86587201293986
19dd82f8d74cf3f076d24e9985dae14d95a9318a,375.59832888295585
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,435.7536696772425
7f9879b40a268318e2a969e73156aa9df7a48c13,525.5361709781118
3060b85e8d3e20b11f4391e64c6f916cede388c5,42.89776795413816
866d7784ed1380003929da44f965aef9339702f9,583.6776228521077
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,463.7832775015902
032ef02de121b7ab5f2ee4ffab719f464050f862,83.86293934562092
68040110ffe6ecacbbff5e21086c8c416132a22c,65.96820707789662
f66562b958e6349449b87fea0a01fab214f6ec8b,359.50603541690697
beefc7a89a2d9882e5983d80e356f8b7c23994f7,487.03362501882106
82d7709a8445664e93038482fbfee478e8a40273,501.54077937731114
e3929d32c498f8e45ae326017cf7c60308880d94,593.3555391013592
9da35674034a0a1373298436fdfb2f1d840a6da2,431.48949204162545
6d980e58439452168c46e569c5671e7820d0800b,95.16444872738819
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,414.8809971174078
2f8e05c2d702db25093589b14295ab88abf009e0,99.73753782526653
407861b22074fd4b864404e8ef0942947c9ec7d7,73.24709673452257
d426e04457c4fc8b4068a7da6805a7ab8e07224d,450.6653169448131
70aa6679bdb9627324f6626534a7709cdcbdb0f8,82.29424299868066
f5c04dc290d6706af8214800e25be19129dc9f7b,443.6313974051579
cd20ace0b8fb57cecb028764042f1c7851d39507,437.94068619860025
eb5f0ef501357740c2ac626bf1ce233475aa47af,487.90842613043986
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,53.82205001543551
383f9cdf1c3d46a2cd312345792cf74f15e4b746,545.9627142427922
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,82.378908224935
fe23ba819708fa369addcf9e6dcc7657cab3a96a,454.83900144416015
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,622.4595553687386
c4e415962974bee4963519523194e05c3638dd39,94.59048874373477
d50835b7ccba559c85daac789b52a4dd31e98eb9,341.5867422688128
b0e8139fa43e8c764878dcd69f3548d74353d838,463.26748413544726
e023d054a9a69d221946660afd3b8cabfcd05230,83.53238739452986
9284a89fdbdd88fe9877dad42e9984e7e2484e20,497.5182242590855
f4c4cee74ce9ede036564ef9b80aba39c768e126,394.6264764620607
b1b16d232ac65293996ef45fcac75a0fca3e7325,128.13527626262749
b8fb9eb73a9f599896d49678bdab39e07479b2ba,401.67423730403186
c04b0546f83b9eb90d11ca7597181b9ef956a80a,63.89879063822791
bee771ff249f080561ad1b67c3a0050a3ab89b32,484.440245447837
b1cb99c8b63b442384c0af490ca27366e5a91489,72.68757458569786
809ec35d37a181001a42e6340709505e78a2c577,446.64800848080324
67da0b704f0c6cc6037509ab516aaaf58fd950b0,483.3154726013466
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,458.295315965301
4617bca8992d06315c5592eb69d2493ac7ddf543,45.22708672863338
60290f6053f0e9a625bc9d2f699ca507e8985292,404.9334824775156
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,452.6236428285434
89d16717c0a898a0955477e778e309036aa6e584,59.63114570903717
151d112bc6f05c1069b4b743f73f92a08826741e,60.64395684697466
a90416a3b247048aaff99c5f2f88a45e2dc20046,66.78674839222359
4dff8608a5941c894c2f71aae910da722b5b2b2d,417.7060581033757
67833093fd0fde740199378acf55c33de750736f,476.27483464901167
23c6b7ea47102c0ba28ac805a03304d515494ecd,532.2478279590835
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,86.52489468377195
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,440.25438141274446
68b155dada9a40aafaaa7714e063a432dd8275d6,388.71281810222644
bd21086734939a7c2bc239854d12d7b8b2009fd6,44.8994652805308
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,618.6647649535091
04df4468d9913083f7984969a8b2892f210b4193,411.9169822671844
cc2a0d12abf9b0917d668bec85e91fafddac7c45,511.78842901384553
3c5e07f1980f7cd16cd801e5f1b4f02825274201,88.74348222616459
e9b1849607e9d8ab47b7fc39be369805313dda59,381.1192137212885
f4908c99ff49fb68410ac0d479e7def865dbff16,44.452013850775955
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,61.70547406776173
8919315667eed33ef7df11b0dcfc40d6d69163b8,60.2891023558243
0adec45c06749fe632ed2304c345b14418d15871,67.93117833252134
95a22a438d6ae5aae37830d6a7fc74e75fc981af,453.5010707896329
27584421ac81833fb4ccf564a6fcdd4ac2b698be,567.3509042013372
e720fd525ae844a709b93fdb28f7914c48d8160d,515.9582835976166
24fa503c4c1225e71a37fe92b354c626e099cbb6,588.3320592047161
6af857c10637e8e60ee8723080d306cf45181a2f,614.2424628776714
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,35.497286459138984
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,429.3262537898132
fe61cad7894d78b02178a3eb5ec99ffdb5351160,85.52139276497464
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,86.63784553621419
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,440.4646982667183
3a9507cc35b592af5172dd8ebb28cc89827e3f68,425.39838637289694
132375a118767bda43cef7d17fb9ee7e3910fda6,350.756714328231
551f1885fa0f60bb05f612a39cafe53130ac961e,421.3127798319702
399626499b7dfe518b8a4a57b801dae132f325db,50.80409198779138
cc3750ac71c85cc688659b3eb20dc112738eb623,661.0222601202605
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,425.03709770045236
9c87e30e40e82eba487a7fb0b594eb881db74389,379.66846503531593
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,64.51104263884238
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,445.0904307317606
f3931aca05bc6c99fe0c03619fc54098c0c515ef,91.95462005031065
16f6526457cc7d849c2a9829efa0e021c78353f0,485.6076558562556
74b0cbfbe74747c9780b564db3e624d3c19878a2,413.50264476546994
fc67a6d22a9d1beadaf42cd714789d5749800b19,423.56962457719
d0c7acbad13d292e637f23633da232e29186e20c,450.682902003989
b921a4ac834cc1109c06e7c1de9439c0daf16e06,520.9691502768134
e31ee5529458da77ca3239ca06f64465e737e454,426.2925912028472
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,68.96452218024288
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,469.5762790808463
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,543.0661183178615
b095a86f58a41adaf4197caac4b38de0a96a4058,365.2927831470232
05a25962f9f30d8544842ec3d79244e99d11017b,603.7536472153464
458f801c533d802e3655e9bbced52ee22826f197,462.062331047303
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,436.9535894892509
293ffd1359a352518d31928214161b644128851e,549.6521187593567
95068b8d72613d8b51b22243060dd50a498e4dbf,509.727262396578
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,393.8595992782876
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,453.9308186096568
758e005c28f680380e79d7935f29ce42c3b49dfe,515.7029978163359
881348d182c96239cf7f78a13cefa5adb47fb752,48.45237459233999
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,507.0533084870896
88bf2ee39f502979c06148c8ed9ad29b2df033a0,50.04660384919605
52a23c1eb5ea201859a91a6cb70114032878f7da,410.15735361811363
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,547.5695832826564
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,53.10964154750779
6dccb96a95dd55aeed519fcfaf84d26493df68fe,64.54243856346139
ec12ea01cda3dcf0c6271ea7140c656f4774264b,434.066280693502
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,537.8313438474067
c62671ce23840752f47d376866a2f2e0bb5a8248,56.97507554875047
131010225a14ea18fa1748a59efd6413fc0eb338,472.77560969689733
a2b095e8fed2a3edb2a751b5e1e71336757e278d,501.256367739257
766e70bac5c7e88381749ba3f140e03132b0858e,405.7882792864298
92f75ecf86b6e027c977162cc4297db8d280b2be,464.0100651446552
a2b2a641336472d368c2c4b2253e9455fd58d688,46.38875789504021
a3af6be26868494212d438ddc80ba11e55d7261c,556.7822957239091
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,90.86594459052895
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,73.81337626292103
defb13732108dd8d257e70b84e439d9020576209,477.2988625586851
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,81.64336020846363
8120c2970d5087725caa5d3d87fcfb24155d181b,385.7575218154039
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,550.9049367226409
95ced045710caddbab17dd0552eed9f15d76b4b8,599.7985086743743
629fba23b8937cd3f4ae214255cc9b01b601dc9d,421.00551489656726
17cafdecd37633480065ba97838ed940156e0a07,501.58460808742416
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,90.2477201497324
39342260b5d0b77e66491fa443ba490d843c00f9,52.431304079334566
95dbcd144e591c2694acc9bc942726784469d0f8,65.26307168679341
5f553236d725160fdbff443604199b293f1f44ce,499.39127900241846
869b7dfefe247dfa859db744c33c2678411dd945,504.26219487882366
4f718d14fd2f4506b47f244ff6ba9989cf256207,103.39196214797013
c910640a6e6c25b259dfcc4990f2899245e988ca,414.5799934832706
c9210ff822feac437edffb18dda200a8f3ea1a59,478.61989731919857
e18348afecf00cc3d88f3ba48351ce1843f220a0,473.91141521626287
5954217e13179b6043acc782e102668a2612a8e4,502.9068709090603
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,440.35806083806176
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,466.0975409105134
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,32.577932051690226
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,54.142177784284385
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,500.56918035369716
a7275f430267de859f35ff4b68e4a276e5be7279,455.7057479260007
5d8539ebe86a27c576d5f46bcba6ba71031a0143,67.80747507813393
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,449.3372955644477
870a45c11058f7dfab6d067039447ce546c208b4,77.0006222210547
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,481.8799771757228
812dad3abf68e537e7a5f58627c83daea4375233,440.65669923497927
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,35.89230932055451
8b9fea02641babf2396079c6edfed9abb45117bf,449.25011438555816
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,100.07989769279999
d8788a6c3e384b392b77f519451fed79c34453a2,615.2870949026031
1e6d53083bfb60a532c211edc06a3b3122eaa340,422.998069612938
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,46.10127803684901
1db27ec90efad017f1e8e8998389d75f98149663,439.96777698443276
ee22b8c134e9178600d57236685e0822b2034601,621.6714350644711
b03c5ebab160571176fd665bad3b559d23d28f4d,601.4372724636219
018c21da2ea1df6cc5d00ce480c48672c234ddb5,539.2297888410527
5a71e57629eb2d9b1281fa0acf78fc410f82233a,396.20458403420633
63add5acaf261ef36ff419c5cf3301d8b1a91b06,421.5307556905893
5b7f5fb34de0f846635830319871e2bdd06857b1,463.912581146693
e074b29573906c0b39248900a4d73df3a44cb72f,450.7732084917993
b531258b394067bfd55762aecedc84154e145dbd,44.20768333900192
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,511.2040614509361
6581d33040854c49896098641bd48cca28d0bfb1,464.3472604006721
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,559.6901087268188
07333b87f6d8b5cf5c7022761b649115d184b038,58.50532414148299
9f92a391a271d11a1530427da3a2cfec21c57679,47.0711719833601
e5129f4e0fead85906b2b0ef48b253420c85060e,402.47695019362317
e6a92b275fb840ad324abb74e09a4d3517e7785a,111.5008167709211
64a758225c8fee36cfc6a33f8ce52435bee3f22b,596.1609512785565
7866c1a752ede108330f59479ba22bbe27e24959,468.243414540908
e2d2423c2aa3c3191363bccba383a85740b6003a,510.2465854752763
e26a4055e714830a051bbd4118cb4e10cfe613f9,436.2763203970761
a2a35215a2bacc65b551efa3a17f34c5566ba27b,406.7699758767559
9e53b4840e7a00693adbb1eb46654e76c8309a61,488.0091728083849
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,43.07828742817979
4665254e0bacb0ecb8a006903b69fa80b51490d5,462.22657835905363
64a6357ce0328ec2be2d70104169f3b044bc3e98,65.60094460531249
166fb0fa70c428f172f3fcb85eddff4b3ca33545,539.7624922631903
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,54.53953808492249
766c88ba88b04bd663ed05616d542db453b12cd5,45.24548594548092
16ba4511e82380eebd8917142d36a7f2ca28afd9,396.5777960771054
d03bea3b98a10800cf21885099655d78156b34c9,86.32082249029949
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,72.39929565776586
b9ceb5058547f7ba48f2fc6323c2dad311e83349,66.16664863566032
1605b2665d898bf88f2d12046ffc219fc98011dd,63.45752778110809
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,412.09820236330484
2b40888cb9a0fa0aca9642febd79836b4a71723b,47.853721617332695
3783d0f562e9914300b98214cbf59c47df628116,434.96027556056333
6259df3d2eb137841e632a56f2f7cca3e3ff4172,468.09067003405136
89b4c8805837e713f9a730c673c222d2fe78bd69,390.83272898564684
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,558.9251954918019
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,393.0517579090677
c90b14063cc4b109019cacd40eba1359439a23a8,423.4664092599212
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,42.32366683118872
49412082f17170a1b1a7a0f4811fc3f84cab68d7,429.1307896571192
9f8d3b5c8003823b00814d8650478f4a4123310e,517.4005744203173
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,100.60204852437901
973f904d79c6d3556de58dd6a26972c4d1f519ac,443.2457494530413
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,537.4240077729751
236ccca2305d258085cfccd31359d025e8c2ef03,459.97514663561725
6e6e61a418676943dab9187c8c0a7c7608796ef3,338.0874923152063
00a65504314fd5a7c062943e9b5f2a282c43c96b,85.2250862710157
35c68cb7b68131dd4395dbaaceafc098adb26efe,499.434177798518
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,468.6650967103577
39f3b003b013995457d88d0f976e589375ea381c,587.2717549576281
be2efc5d7aac68e406e259efd6a1383b0535d030,514.5145098358237
05654f1872402567f29cb0dbd2b6a67ca962ba20,416.3725741134052
01ef84ddbd815b848e2791e31d1e1fb530af0800,487.1720593652422
c617565d917710c71fc918bbd53a980d54c98b01,71.06991254743062
0347f75702f7a58defa7830fd2160be814ee63d7,460.80542191499325
e9f4a7e0f743c19594d064f493acc7da5705cb97,550.2221092932875
cbc361742d9f5471b72c408c86a163a3a0babdde,436.14920980921835
51a5c6236ca8dc5f31f3a163b32f27117200f21d,67.05496275817409
1d2002450bef0d038cfff583a8a45c1152adff4f,209.95088017748813
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,407.7177023360492
b935e46f14ef9cabe4855d768f80a882afc5bbf3,520.0655008280539
dd89be9611dd1e70f883c325c3de4bfd4beddd54,603.4471922693003
7a6f4434324d90047db1434d2218b125200749d1,531.8464304427739
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,545.0631857594236
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,663.4804729546198
b87878311a2b2974047b44213c352effc62b8ba2,74.52862152501233
53758d4e489f33ad1709258781c0db4fab9b5803,489.24615267564633
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,82.4526016260454
4d1782421e1635415765058a400cbf70e2efc504,521.6556772619543
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,487.78877152617923
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,65.86367099327823
09985e3d85e82b3a084a6854d96f6eaaab8d8273,466.9990461770975
16d75e63608ef1837ee0170830e58cb7d368a3a0,92.01502114833505
52e6e0e10f90361c2ff44016e514330a60be586e,436.08100095859015
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,498.53220779075116
4496d0d42a729a789643e669e0f73b068777f1d7,472.27017633688257
0e62088a0bd61cefe0756a63c5af7132651e9eea,431.93980943721033
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,441.4542824786998
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,418.6027196859997
c16dc22c158d28ef77c69463309bd08d7c5b6736,478.3360514404208
62f07fb05c1335d56823a296968f0052ef393852,533.2382790100687
c921879f4f48c0cc5ba092b03e62973976c85a17,475.40784487248914
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,79.8050189960281
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,583.0828393637643
fee103a972b59d0ccba0feb8675a40a245112360,400.59263076217064
49aafbfd3dc45435f5e1755a2e0723967d683a6c,612.4567704864884
cb4d8a04111bde60ff9e4f196f92717262918824,42.396522688472174
7c3a4910d03e83a50d81e96e6707d17f85205a9d,76.05812213318401
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,554.6696539693396
65b711ff6055c05fb83d01e46da49803d9dab58f,500.6962470065371
a6edeceb9d45fdd9f131984206250b116b0b94db,572.1371327963793
6cef00b0aa918bae22743dc4934c2d853e005135,78.04103599533124
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,473.4605520471834
0f73a216f0e2a2af8814d6faa530648df17cfe37,521.6075829195081
eca7b9fb647b11d556338ead147b829adeaee4b5,383.05223473648124
44881e8cfb00fdf360956e521c2250fba8d09d44,73.26285533096058
e5c708d08a060f7451495235140f8ed5fc6c65e2,89.03401204615045
9d86872c99e4afc37f1c6b01357a3128f947cd87,507.9426910506195
34e428fff9d5931c622b15ee18951f781dbc571b,433.33735265069595
6b10ac235069fa3fa257149b095e113710721781,424.7608800652225
6dd3df00297de5fc127deb03d1cb76ab9385d496,440.53692271548243
f578deabf3afe98992b136729474b1ed461bd6a3,588.0028439503059
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,665.7456355927379
7271ee9d0c25df94c37e8b50b63d8cc893127247,70.07473684159659
e1526ef25f838eeb588fa4f3df0cc514376901e0,488.47132282240386
f2b7d6d8635b65fb4730a3860998148f83cbf92a,463.2820467014778
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,511.7320512800643
9943ea95b914e7b37549437fb292ce9608f10d41,497.58447924959387
7d93473c5e877b59586deaaf559da053dbc9a7bc,491.4855369275503
e65ba317385a51e76379f53a718b43678d468a17,511.2697841056441
cb8a7c0c876d287354b99b4480e0c5fe360583b7,432.96857071365696
259303751b8f314105e5889e30e02c3c1a887c5a,524.0777912036799
aa701809f8f15da8064b7426a090ac6911849179,60.77236486570713
62121076b2a2fc75f121ebb3d01af8a0f7b791be,427.37758693748594
c80f7b579f91b8d02382fe242062f2d75f271bb0,449.95425271862956
901027c8d499d895e0022de833e1a05800e0dff9,479.9487063636525
e63c018e3539baa1a5480a84bc7d83d5dd428c18,407.83839947467686
e528dded38c29bfa162f96d188ac46608a61695d,49.47547560564891
07c8954960c4774f911f34fc6ed6ecc80c418b3a,668.2865555374144
9e2062dc6d250c372a5bb85c607d0db2d0af88c6,63.795006986827815
addaffc4a499dbafbd55194706f75a50c1359f20,473.68722922567326
516d042816262622b22ebecf129efc7b4869b0b1,56.710674535266435
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,475.35606108119515
6aba74ebcbbdb7b9f2a4483adeb769de06403004,464.49567382277564
d3380c010e39f08a398b07639fe9f091f9d6ebad,488.7893505312634
3245e67245c8ca0c162e45db30153c4a3870b113,517.751702403455
a6974a55b57dc4b4470715e8730c7a97bd6a91e7,70.76859578849835
37b44770511dcfd53cb5b84729e675c0052bec0e,475.94976942137663
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,424.3461072484636
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,407.48001146540724
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,510.630740027254
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,388.85196631810004
526bee426ddf585c34ca727fe5fa3e4d51311317,45.89666294827028
27efa149460fd0952df3acd2b9b552baf5fc5dda,483.5304525070224
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,601.1448430372509
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,446.2777905918981
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,488.5604127762244
0654c8263516d72be6891a0ecca904f41c4d10b1,516.716373846197
69a4a6042373b49e3abeb16903d90be32f41ed26,469.1112797077451
616bbfe0981ef042ee18789c4f274cd4313e978f,40.23964219443853
13e63a71fb77662ab84453e0c0b0719e52042682,66.9813831808255
35e66128c079d902484cba327f1d99d9a50f8e70,407.94990971613606
24507171dec4cee2f64c8819f2f0c33882138078,592.932280680203
2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e,59.33708958035781
425b9425691ab3a12a19eb8553e6a66340827e6f,631.665716904917
331cfb9e53861cd1304a66385b1f91bd844f9ae7,478.23206037776896
7d20da9fad6951e92128cb96ed65c0274725564c,388.9187669606488
35736d0db390f11f2655ecbdf2f4e0f95913c013,464.33652595874935
b4e3a0b877e12f70ec2fd814a664e3830107615c,451.9792424539853
4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f,63.695387177354114
2731e963b8636970cb7ab6505e6c434bd4577968,123.83618264757256
cf61d7396561b36044ea119b74c7ea1cc1083895,406.26408384236106
5a8c458e9e19e15a59f06d7a86abae6207652e1b,439.11700669508116
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,507.3778727792698
ab91fb38c1472e50f726f6564b128125105c423c,428.67707591680283
81460d227c47eafc9ef1542412d5975501b3bbbc,322.31097954568094
fe6f686f595cce82b0e423d735d93376e1078970,467.543906158606
ca929d2fce6afa19a2a44d7324f59b5571504a56,404.71558198160784
355146e8b44a5170d6be887d4a885381389a88c2,534.4123048428876
b307abb62bc1660ab857080595abca38e67569a5,463.09363193246674
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,411.8845239950578
daca5f01d4227d57dc02b533dac9aadee17d874a,410.9135162429746
418d7059d5266d440e6e6d952d1091955e8e096a,672.058259222688
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,556.0187621218167
dd447295c26e3052ce702deef90b85b2c95cc24c,52.88140653889578
7cfc0106adedbc2997d97ba062c2d73a315735e9,561.9799806686913
0968f25447365f5338e2183ff45e60ac1cbc662b,476.2057537933281
352f7e965d3694a027f36157e9096a91636b8d77,82.35894816519021
d8acc0be832ecf8ef434e08cdc77b83811c0a290,69.66707889520227
40a8e7f491eef8f056f80ff22b4ec822ab44b257,500.30777498872686
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,478.36338389330064
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,442.03844994178246
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,437.88006734541847
45cc3fd14795aee372d6b11d3394e877c93c5b12,63.28894183218463
3f7db50e487aac041dc7a93dadc63c2b64f35f35,464.04200395200303
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,421.7397044388984
ccfcddbccae2f62337b49b9e6657ad5b6e9a599b,56.156141171811775
564ef83dedb5fc55f4d18dadc833a59be5b66b93,401.0191544510957
96edeba17eae6d08ffa866c3b1f80cf66ae98063,82.31764956817462
6106c098236d2c2ee810d14be2e63e768e4c88a0,85.72392765410092
6eb99d9fcf3725c82dd85000687fea5c87ba5603,541.6504691046688
40b19d0d687b11c151e2e52a1c45cdc228367248,421.7262560253261
306994c5a4709fc9524805e27a94b0af37b710d6,430.53945563935144
05f29cbe52e4638f8522b4cf7156451be52f820f,522.727609446622
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,531.9399617816536
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,473.726199126951
bc0b0b44722657fbad3a483b828ba04879250aa9,356.5282199880825
9218614600ba09670b1139f9d32ce74ed37039cc,114.46182043978439
8a2887db89c942c5db855014d17f83d72a42d1da,408.80766925473375
50fefecf2b22217f20e38de53a9d373f2e6fb479,493.4196986194362
806c930bc010bd0594fb1988bad5371989cbf48c,405.39809143662876
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,459.18308035803756
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,512.0357836552798
68714d974b0744f451c5ebc8fd4d8098f6eec52f,454.70354063245117
014ea6d95ae315c024af366feda8ad406bf24711,507.11819412956
2ace1dee1b009246306a32a49ef67dc885559d05,515.8677526427018
47e8256128b8451f996f90e19fef736fc88f674d,636.645272565895
5bd64029979188029b354f74a3615c3e3ae51773,535.4496847889891
614a6af307a7a6f7c34e7f84970a86b22158c831,437.96071277617517
00a378bf545a1e42fd1361502a8f03e9044e37b5,78.05469992980292
52e63792b8830a6145aa22af560859087b89ec3b,447.1618467091665
89a327243b1ccbf4bd9c83966951c9c3b334539a,451.35392277382164
15285211f7a3277dd7b19e1a649d953a40160ee9,57.42795053815462
b75727e7f8339da2534837df6a3b87cd893a3d64,421.05404794766304
6b1f9719f4ec4a7fe616add935a05001a7983f42,45.803973426543365
0eff15ac43d91b47031322ec09d1928648889074,355.58520627216876
6c998fe9d20676974cfbba5238729817364b81ff,447.36046330900075
3f3b28575c4adf02995f473f9fc96af185ea0ba3,413.5535345468338
d38116748548c8418737030c6992ac5adba46824,75.23394952713647
265d92fad8f1fb1fa037020828dd8b4b90d8fb54,62.39376378629305
5a9807c656339abe3e250fa7a6da78a597db03c2,479.37165010458176
fbfbea6fd499c91e414273325f39473a8660d3cb,503.68066469127
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,437.74060937552525
e39ee7214eb0de339889086bbcc3fb9c27635e88,401.25820203558123
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,519.8988021189507
6a48260a4426d3440055e722abdf3904f72dbe71,457.10026131382733
6d4020e289006dd2b3882a9535f648cc7733654b,613.4517592743621
6959680884f838fa666cef4dcaf6f38c68015a75,446.76078562248057
f10048cb12482c95e2bff728bb8b092c6de58185,486.3979773752436
d796f6502dc1f95c3ebc306980fcb0f7c8976d08,87.686455905326
c38df26822878ec8aec4e990a7dce9fbe3b31c15,475.79708012378336
82918decf898ff34c3fb8f74dcc741d89f2e887a,442.98925862318873
0950ced524718e7354726002cce923bfd5768972,460.3281742601542
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,496.99206725068746
915381e62e7a246910a872eb342807407e71317a,574.6528287575661
774ac976cedb112ac8fb15af96fda500a5f027c1,434.8304844737578
339c2ad1c2f8bb87c25560267bcdbd010cff4960,420.17564825740203
7aaf4058b49b53fab1e8d023936c86a532346dd5,463.8066472468374
a181c0c7546bc7c4907131706417c491da1a52cd,602.1062340561539
a3686e592fcfaebf248e5ca8da561a4d782628a4,643.7624215733888
b0f54de8605b95594f5079f8e93b398af2f52672,556.8275131153082
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,421.452340820915
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,427.18297426085314
907714f121753b20e7883aec3930d22aabd236cc,151.88598060148155
5a74fe1978357687517961c52b82afca941dce50,614.7259044907962
8a39871edda4a46bc8e6cb84577272e46a0fcbf0,53.45515424893557
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,468.297699318067
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,481.0580655464122
324635b44d011557eb21ee5b340fed5ab4b3b746,62.47620725505616
03d53fc3a9770da7b0844e78e47a52e798c04ce8,502.8375761943814
